strategies,coin,interval,tp_pct,sl_pct,min_confidence,trades,wins,win_rate,total_pnl,roi_pct,final_capital,tp_sells,sl_sells,pattern_sells
THREE_MARKET_PATTERN,KRW-BTC,240,10.0,5.0,1.0,10,0,40.00,0.00,0.0000,974925.29,0,0,5
THREE_MARKET_PATTERN,KRW-BTC,240,10.0,5.0,3.0,10,0,40.00,0.00,0.0000,974925.29,0,0,5
THREE_MARKET_PATTERN,KRW-BTC,240,10.0,5.0,5.0,10,0,40.00,0.00,0.0000,974925.29,0,0,5
THREE_MARKET_PATTERN,KRW-BTC,240,10.0,7.0,1.0,10,0,40.00,0.00,0.0000,974925.29,0,0,5
THREE_MARKET_PATTERN,KRW-BTC,240,10.0,7.0,3.0,10,0,40.00,0.00,0.0000,974925.29,0,0,5
THREE_MARKET_PATTERN,KRW-BTC,240,10.0,7.0,5.0,10,0,40.00,0.00,0.0000,974925.29,0,0,5
THREE_MARKET_PATTERN,KRW-BTC,240,15.0,2.0,1.0,12,0,33.33,0.00,0.0000,944250.60,0,4,2
THREE_MARKET_PATTERN,KRW-BTC,240,15.0,2.0,3.0,12,0,33.33,0.00,0.0000,944250.60,0,4,2
THREE_MARKET_PATTERN,KRW-BTC,240,15.0,2.0,5.0,12,0,33.33,0.00,0.0000,944250.60,0,4,2
THREE_MARKET_PATTERN,KRW-BTC,240,15.0,3.0,1.0,10,0,40.00,0.00,0.0000,974925.29,0,0,5
THREE_MARKET_PATTERN,KRW-BTC,240,15.0,3.0,3.0,10,0,40.00,0.00,0.0000,974925.29,0,0,5
THREE_MARKET_PATTERN,KRW-BTC,240,15.0,3.0,5.0,10,0,40.00,0.00,0.0000,974925.29,0,0,5
THREE_MARKET_PATTERN,KRW-BTC,240,15.0,5.0,1.0,10,0,40.00,0.00,0.0000,974925.29,0,0,5
THREE_MARKET_PATTERN,KRW-BTC,240,15.0,5.0,3.0,10,0,40.00,0.00,0.0000,974925.29,0,0,5
THREE_MARKET_PATTERN,KRW-BTC,240,15.0,5.0,5.0,10,0,40.00,0.00,0.0000,974925.29,0,0,5
THREE_MARKET_PATTERN,KRW-BTC,240,15.0,7.0,1.0,10,0,40.00,0.00,0.0000,974925.29,0,0,5
THREE_MARKET_PATTERN,KRW-BTC,240,15.0,7.0,3.0,10,0,40.00,0.00,0.0000,974925.29,0,0,5
THREE_MARKET_PATTERN,KRW-BTC,240,15.0,7.0,5.0,10,0,40.00,0.00,0.0000,974925.29,0,0,5
THREE_MARKET_PATTERN,KRW-ADA,240,3.0,2.0,1.0,10,0,60.00,0.00,0.0000,1041562.39,3,2,0
THREE_MARKET_PATTERN,KRW-ADA,240,3.0,2.0,3.0,10,0,60.00,0.00,0.0000,1041562.39,3,2,0
THREE_MARKET_PATTERN,KRW-ADA,240,3.0,2.0,5.0,10,0,60.00,0.00,0.0000,1041562.39,3,2,0
THREE_MARKET_PATTERN,KRW-ADA,240,3.0,3.0,1.0,10,0,60.00,0.00,0.0000,1019505.03,3,2,0
THREE_MARKET_PATTERN,KRW-ADA,240,3.0,3.0,3.0,10,0,60.00,0.00,0.0000,1019505.03,3,2,0
THREE_MARKET_PATTERN,KRW-ADA,240,3.0,3.0,5.0,10,0,60.00,0.00,0.0000,1019505.03,3,2,0
THREE_MARKET_PATTERN,KRW-ADA,240,3.0,5.0,1.0,10,0,60.00,0.00,0.0000,1007181.48,3,0,2
THREE_MARKET_PATTERN,KRW-ADA,240,3.0,5.0,3.0,10,0,60.00,0.00,0.0000,1007181.48,3,0,2
THREE_MARKET_PATTERN,KRW-ADA,240,3.0,5.0,5.0,10,0,60.00,0.00,0.0000,1007181.48,3,0,2
THREE_MARKET_PATTERN,KRW-ADA,240,3.0,7.0,1.0,10,0,60.00,0.00,0.0000,1007181.48,3,0,2
THREE_MARKET_PATTERN,KRW-ADA,240,3.0,7.0,3.0,10,0,60.00,0.00,0.0000,1007181.48,3,0,2
THREE_MARKET_PATTERN,KRW-ADA,240,3.0,7.0,5.0,10,0,60.00,0.00,0.0000,1007181.48,3,0,2
THREE_MARKET_PATTERN,KRW-ADA,240,5.0,2.0,1.0,10,0,40.00,0.00,0.0000,1032029.91,2,3,0
THREE_MARKET_PATTERN,KRW-ADA,240,5.0,2.0,3.0,10,0,40.00,0.00,0.0000,1032029.91,2,3,0
THREE_MARKET_PATTERN,KRW-ADA,240,5.0,2.0,5.0,10,0,40.00,0.00,0.0000,1032029.91,2,3,0
THREE_MARKET_PATTERN,KRW-ADA,240,5.0,3.0,1.0,10,0,40.00,0.00,0.0000,1009972.55,2,3,0
THREE_MARKET_PATTERN,KRW-ADA,240,5.0,3.0,3.0,10,0,40.00,0.00,0.0000,1009972.55,2,3,0
THREE_MARKET_PATTERN,KRW-ADA,240,5.0,3.0,5.0,10,0,40.00,0.00,0.0000,1009972.55,2,3,0
THREE_MARKET_PATTERN,KRW-ADA,240,5.0,5.0,1.0,10,0,40.00,0.00,0.0000,976648.74,2,1,2
THREE_MARKET_PATTERN,KRW-ADA,240,5.0,5.0,3.0,10,0,40.00,0.00,0.0000,976648.74,2,1,2
THREE_MARKET_PATTERN,KRW-ADA,240,5.0,5.0,5.0,10,0,40.00,0.00,0.0000,976648.74,2,1,2
THREE_MARKET_PATTERN,KRW-ADA,240,5.0,7.0,1.0,10,0,40.00,0.00,0.0000,976648.74,2,0,3
THREE_MARKET_PATTERN,KRW-ADA,240,5.0,7.0,3.0,10,0,40.00,0.00,0.0000,976648.74,2,0,3
THREE_MARKET_PATTERN,KRW-ADA,240,5.0,7.0,5.0,10,0,40.00,0.00,0.0000,976648.74,2,0,3
THREE_MARKET_PATTERN,KRW-ADA,240,7.0,2.0,1.0,10,0,20.00,0.00,0.0000,956458.83,1,4,0
THREE_MARKET_PATTERN,KRW-ADA,240,7.0,2.0,3.0,10,0,20.00,0.00,0.0000,956458.83,1,4,0
THREE_MARKET_PATTERN,KRW-ADA,240,7.0,2.0,5.0,10,0,20.00,0.00,0.0000,956458.83,1,4,0
THREE_MARKET_PATTERN,KRW-ADA,240,7.0,3.0,1.0,10,0,20.00,0.00,0.0000,932259.09,1,4,0
THREE_MARKET_PATTERN,KRW-ADA,240,7.0,3.0,3.0,10,0,20.00,0.00,0.0000,932259.09,1,4,0
THREE_MARKET_PATTERN,KRW-ADA,240,7.0,3.0,5.0,10,0,20.00,0.00,0.0000,932259.09,1,4,0
THREE_MARKET_PATTERN,KRW-ADA,240,7.0,5.0,1.0,10,0,20.00,0.00,0.0000,892508.18,1,1,3
THREE_MARKET_PATTERN,KRW-ADA,240,7.0,5.0,3.0,10,0,20.00,0.00,0.0000,892508.18,1,1,3
THREE_MARKET_PATTERN,KRW-ADA,240,7.0,5.0,5.0,10,0,20.00,0.00,0.0000,892508.18,1,1,3
THREE_MARKET_PATTERN,KRW-ADA,240,7.0,7.0,1.0,10,0,20.00,0.00,0.0000,892508.18,1,0,4
THREE_MARKET_PATTERN,KRW-ADA,240,7.0,7.0,3.0,10,0,20.00,0.00,0.0000,892508.18,1,0,4
THREE_MARKET_PATTERN,KRW-ADA,240,7.0,7.0,5.0,10,0,20.00,0.00,0.0000,892508.18,1,0,4
THREE_MARKET_PATTERN,KRW-ADA,240,10.0,2.0,1.0,10,0,20.00,0.00,0.0000,956458.83,0,4,1
THREE_MARKET_PATTERN,KRW-ADA,240,10.0,2.0,3.0,10,0,20.00,0.00,0.0000,956458.83,0,4,1
THREE_MARKET_PATTERN,KRW-ADA,240,10.0,2.0,5.0,10,0,20.00,0.00,0.0000,956458.83,0,4,1
THREE_MARKET_PATTERN,KRW-ADA,240,10.0,3.0,1.0,10,0,20.00,0.00,0.0000,932259.09,0,4,1
THREE_MARKET_PATTERN,KRW-ADA,240,10.0,3.0,3.0,10,0,20.00,0.00,0.0000,932259.09,0,4,1
THREE_MARKET_PATTERN,KRW-ADA,240,10.0,3.0,5.0,10,0,20.00,0.00,0.0000,932259.09,0,4,1
THREE_MARKET_PATTERN,KRW-ADA,240,10.0,5.0,1.0,10,0,20.00,0.00,0.0000,892508.18,0,1,4
THREE_MARKET_PATTERN,KRW-ADA,240,10.0,5.0,3.0,10,0,20.00,0.00,0.0000,892508.18,0,1,4
THREE_MARKET_PATTERN,KRW-ADA,240,10.0,5.0,5.0,10,0,20.00,0.00,0.0000,892508.18,0,1,4
THREE_MARKET_PATTERN,KRW-ADA,240,10.0,7.0,1.0,10,0,20.00,0.00,0.0000,892508.18,0,0,5
THREE_MARKET_PATTERN,KRW-ADA,240,10.0,7.0,3.0,10,0,20.00,0.00,0.0000,892508.18,0,0,5
THREE_MARKET_PATTERN,KRW-ADA,240,10.0,7.0,5.0,10,0,20.00,0.00,0.0000,892508.18,0,0,5
THREE_MARKET_PATTERN,KRW-ADA,240,15.0,2.0,1.0,10,0,20.00,0.00,0.0000,956458.83,0,4,1
THREE_MARKET_PATTERN,KRW-ADA,240,15.0,2.0,3.0,10,0,20.00,0.00,0.0000,956458.83,0,4,1
THREE_MARKET_PATTERN,KRW-ADA,240,15.0,2.0,5.0,10,0,20.00,0.00,0.0000,956458.83,0,4,1
THREE_MARKET_PATTERN,KRW-ADA,240,15.0,3.0,1.0,10,0,20.00,0.00,0.0000,932259.09,0,4,1
THREE_MARKET_PATTERN,KRW-ADA,240,15.0,3.0,3.0,10,0,20.00,0.00,0.0000,932259.09,0,4,1
THREE_MARKET_PATTERN,KRW-ADA,240,15.0,3.0,5.0,10,0,20.00,0.00,0.0000,932259.09,0,4,1
THREE_MARKET_PATTERN,KRW-ADA,240,15.0,5.0,1.0,10,0,20.00,0.00,0.0000,892508.18,0,1,4
THREE_MARKET_PATTERN,KRW-ADA,240,15.0,5.0,3.0,10,0,20.00,0.00,0.0000,892508.18,0,1,4
THREE_MARKET_PATTERN,KRW-ADA,240,15.0,5.0,5.0,10,0,20.00,0.00,0.0000,892508.18,0,1,4
THREE_MARKET_PATTERN,KRW-ADA,240,15.0,7.0,1.0,10,0,20.00,0.00,0.0000,892508.18,0,0,5
THREE_MARKET_PATTERN,KRW-ADA,240,15.0,7.0,3.0,10,0,20.00,0.00,0.0000,892508.18,0,0,5
THREE_MARKET_PATTERN,KRW-ADA,240,15.0,7.0,5.0,10,0,20.00,0.00,0.0000,892508.18,0,0,5
TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,2.0,1.0,16,0,50.00,0.00,0.0000,984298.34,1,3,4
TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,2.0,3.0,16,0,50.00,0.00,0.0000,984298.34,1,3,4
TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,2.0,5.0,16,0,50.00,0.00,0.0000,984298.34,1,3,4
TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,3.0,1.0,16,0,50.00,0.00,0.0000,984298.34,1,0,7
TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,3.0,3.0,16,0,50.00,0.00,0.0000,984298.34,1,0,7
TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,3.0,5.0,16,0,50.00,0.00,0.0000,984298.34,1,0,7
TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,5.0,1.0,16,0,50.00,0.00,0.0000,984298.34,1,0,7
TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,5.0,3.0,16,0,50.00,0.00,0.0000,984298.34,1,0,7
TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,5.0,5.0,16,0,50.00,0.00,0.0000,984298.34,1,0,7
TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,7.0,1.0,16,0,50.00,0.00,0.0000,984298.34,1,0,7
TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,7.0,3.0,16,0,50.00,0.00,0.0000,984298.34,1,0,7
TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,7.0,5.0,16,0,50.00,0.00,0.0000,984298.34,1,0,7
TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,2.0,1.0,16,0,37.50,0.00,0.0000,927403.64,0,4,4
TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,2.0,3.0,16,0,37.50,0.00,0.0000,927403.64,0,4,4
TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,2.0,5.0,16,0,37.50,0.00,0.0000,927403.64,0,4,4
TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,3.0,1.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,3.0,3.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,3.0,5.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,5.0,1.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,5.0,3.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,5.0,5.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,7.0,1.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,7.0,3.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,7.0,5.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,2.0,1.0,16,0,37.50,0.00,0.0000,927403.64,0,4,4
TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,2.0,3.0,16,0,37.50,0.00,0.0000,927403.64,0,4,4
TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,2.0,5.0,16,0,37.50,0.00,0.0000,927403.64,0,4,4
TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,3.0,1.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,3.0,3.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,3.0,5.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,5.0,1.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,5.0,3.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,5.0,5.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,7.0,1.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,7.0,3.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,7.0,5.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,2.0,1.0,16,0,37.50,0.00,0.0000,927403.64,0,4,4
TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,2.0,3.0,16,0,37.50,0.00,0.0000,927403.64,0,4,4
TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,2.0,5.0,16,0,37.50,0.00,0.0000,927403.64,0,4,4
TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,3.0,1.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,3.0,3.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,3.0,5.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,5.0,1.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,5.0,3.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,5.0,5.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,7.0,1.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,7.0,3.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,7.0,5.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,2.0,1.0,16,0,37.50,0.00,0.0000,927403.64,0,4,4
TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,2.0,3.0,16,0,37.50,0.00,0.0000,927403.64,0,4,4
TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,2.0,5.0,16,0,37.50,0.00,0.0000,927403.64,0,4,4
TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,3.0,1.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,3.0,3.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,3.0,5.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,5.0,1.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,5.0,3.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,5.0,5.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,7.0,1.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,7.0,3.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,7.0,5.0,16,0,37.50,0.00,0.0000,927403.64,0,0,8
TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,2.0,1.0,24,0,58.33,0.00,0.0000,1056981.91,1,2,9
TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,2.0,3.0,24,0,58.33,0.00,0.0000,1056981.91,1,2,9
TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,2.0,5.0,24,0,58.33,0.00,0.0000,1056981.91,1,2,9
TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,3.0,1.0,24,0,58.33,0.00,0.0000,1052335.08,1,1,10
TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,3.0,3.0,24,0,58.33,0.00,0.0000,1052335.08,1,1,10
TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,3.0,5.0,24,0,58.33,0.00,0.0000,1052335.08,1,1,10
TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,5.0,1.0,24,0,58.33,0.00,0.0000,1041713.75,1,0,11
TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,5.0,3.0,24,0,58.33,0.00,0.0000,1041713.75,1,0,11
TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,5.0,5.0,24,0,58.33,0.00,0.0000,1041713.75,1,0,11
TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,7.0,1.0,24,0,58.33,0.00,0.0000,1041713.75,1,0,11
TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,7.0,3.0,24,0,58.33,0.00,0.0000,1041713.75,1,0,11
TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,7.0,5.0,24,0,58.33,0.00,0.0000,1041713.75,1,0,11
TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,2.0,1.0,24,0,58.33,0.00,0.0000,1056981.91,0,2,10
TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,2.0,3.0,24,0,58.33,0.00,0.0000,1056981.91,0,2,10
TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,2.0,5.0,24,0,58.33,0.00,0.0000,1056981.91,0,2,10
TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,3.0,1.0,24,0,58.33,0.00,0.0000,1052335.08,0,1,11
TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,3.0,3.0,24,0,58.33,0.00,0.0000,1052335.08,0,1,11
TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,3.0,5.0,24,0,58.33,0.00,0.0000,1052335.08,0,1,11
TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,5.0,1.0,24,0,58.33,0.00,0.0000,1041713.75,0,0,12
TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,5.0,3.0,24,0,58.33,0.00,0.0000,1041713.75,0,0,12
TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,5.0,5.0,24,0,58.33,0.00,0.0000,1041713.75,0,0,12
TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,7.0,1.0,24,0,58.33,0.00,0.0000,1041713.75,0,0,12
TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,7.0,3.0,24,0,58.33,0.00,0.0000,1041713.75,0,0,12
TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,7.0,5.0,24,0,58.33,0.00,0.0000,1041713.75,0,0,12
TRIANGLE_CONVERGENCE,KRW-SOL,240,7.0,2.0,1.0,24,0,58.33,0.00,0.0000,1056981.91,0,2,10
TRIANGLE_CONVERGENCE,KRW-SOL,240,7.0,2.0,3.0,24,0,58.33,0.00,0.0000,1056981.91,0,2,10
